,Temporada alta,Diferencia en minutos,Atraso menor,Periodo día
20516,False,-1.0,False,Mañana
20517,False,-4.0,False,Tarde
20518,False,2.0,True,Tarde
20519,False,-4.0,False,Tarde
20520,False,-2.0,False,Tarde
20521,False,0.0,False,Tarde
20522,False,-4.0,False,Tarde
20523,False,0.0,False,Tarde
20524,False,1.0,True,Tarde
20525,False,-2.0,False,Mañana
20526,False,-3.0,False,Tarde
20527,False,0.0,False,Tarde
20528,False,0.0,False,Tarde
20529,False,-1.0,False,Tarde
20530,False,0.0,False,Tarde
20531,False,8.0,True,Tarde
20532,False,11.0,True,Tarde
20533,False,-5.0,False,Tarde
20534,False,0.0,False,Tarde
20535,False,5.0,True,Tarde
20536,False,-4.0,False,Tarde
20537,False,0.0,False,Tarde
20538,False,-1.0,False,Tarde
20539,False,2.0,True,Tarde
20540,False,5.0,True,Tarde
20541,False,-2.0,False,Tarde
20542,False,13.0,True,Tarde
20543,False,6.0,True,Tarde
20544,False,4.0,True,Tarde
20545,False,15.0,False,Tarde
20546,False,4.0,True,Tarde
20547,False,2.0,True,Noche
20548,False,-1.0,False,Tarde
20549,False,3.0,True,Tarde
20550,False,0.0,False,Tarde
20551,False,4.0,True,Tarde
20552,False,5.0,True,Tarde
20553,False,-4.0,False,Tarde
20554,False,29.0,False,Tarde
20555,False,7.0,True,Tarde
20556,False,9.0,True,Tarde
20557,False,10.0,True,Tarde
20558,False,11.0,True,Tarde
20559,False,9.0,True,Tarde
20560,False,1.0,True,Noche
20561,False,1.0,True,Noche
20562,False,0.0,False,Noche
20563,False,-1.0,False,Noche
20564,False,-3.0,False,Noche
20565,False,0.0,False,Noche
20566,False,2.0,True,Noche
20567,False,1.0,True,Noche
20568,False,0.0,False,Noche
20569,False,3.0,True,Noche
20570,False,2.0,True,Noche
20571,False,5.0,True,Noche
20572,False,-1.0,False,Noche
20573,False,1.0,True,Noche
20574,False,10.0,True,Noche
20575,False,4.0,True,Noche
20576,False,3.0,True,Noche
20577,False,6.0,True,Noche
20578,False,1.0,True,Noche
20579,False,2.0,True,Mañana
20580,False,17.0,False,Mañana
20581,False,3.0,True,Mañana
20582,False,3.0,True,Tarde
20583,False,7.0,True,Tarde
20584,False,1.0,True,Tarde
20585,False,24.0,False,Tarde
20586,False,7.0,True,Tarde
20587,False,1.0,True,Tarde
20588,False,0.0,False,Tarde
20589,False,3.0,True,Tarde
20590,False,-1.0,False,Tarde
20591,False,4.0,True,Tarde
20592,False,-2.0,False,Tarde
20593,False,-1.0,False,Tarde
20594,False,0.0,False,Tarde
20595,False,6.0,True,Tarde
20596,False,6.0,True,Tarde
20597,False,0.0,False,Noche
20598,False,-2.0,False,Tarde
20599,False,-2.0,False,Tarde
20600,False,-2.0,False,Noche
20601,False,0.0,False,Tarde
20602,False,12.0,True,Tarde
20603,False,7.0,True,Noche
20604,False,6.0,True,Tarde
20605,False,18.0,False,Tarde
20606,False,14.0,True,Tarde
20607,False,3.0,True,Tarde
20608,False,-1.0,False,Noche
20609,False,1.0,True,Tarde
20610,False,4.0,True,Tarde
20611,False,12.0,True,Tarde
20612,False,0.0,False,Tarde
20613,False,0.0,False,Tarde
20614,False,1.0,True,Noche
20615,False,4.0,True,Tarde
20616,False,17.0,False,Noche
20617,False,11.0,True,Tarde
20618,False,0.0,False,Tarde
20619,False,3.0,True,Tarde
20620,False,6.0,True,Noche
20621,False,9.0,True,Tarde
20622,False,4.0,True,Noche
20623,False,1.0,True,Tarde
20624,False,0.0,False,Tarde
20625,False,0.0,False,Tarde
20626,False,0.0,False,Noche
20627,False,2.0,True,Tarde
20628,False,8.0,True,Noche
20629,False,-2.0,False,Tarde
20630,False,-4.0,False,Tarde
20631,False,11.0,True,Noche
20632,False,38.0,False,Noche
20633,False,1.0,True,Tarde
20634,False,-1.0,False,Noche
20635,False,13.0,True,Noche
20636,False,7.0,True,Noche
20637,False,6.0,True,Noche
20638,False,0.0,False,Tarde
20639,False,29.0,False,Noche
20640,False,-5.0,False,Noche
20641,False,-1.0,False,Tarde
20642,False,5.0,True,Noche
20643,False,6.0,True,Noche
20644,False,6.0,True,Noche
20645,False,1.0,True,Noche
20646,False,-6.0,False,Tarde
20647,False,1.0,True,Noche
20648,False,107.0,False,Noche
20649,False,13.0,True,Noche
20650,False,24.0,False,Noche
20651,False,-3.0,False,Noche
20652,False,2.0,True,Noche
20653,False,9.0,True,Noche
20654,False,0.0,False,Noche
20655,False,10.0,True,Noche
20656,False,2.0,True,Noche
20657,False,13.0,True,Noche
20658,False,-5.0,False,Tarde
20659,False,-4.0,False,Tarde
20660,False,6.0,True,Tarde
20661,False,9.0,True,Tarde
20662,False,-3.0,False,Tarde
20663,False,-1.0,False,Tarde
20664,False,-1.0,False,Tarde
20665,False,1.0,True,Tarde
20666,False,9.0,True,Tarde
20667,False,9.0,True,Mañana
20668,False,-2.0,False,Mañana
20669,False,0.0,False,Tarde
20670,False,5.0,True,Mañana
20671,False,-4.0,False,Mañana
20672,False,6.0,True,Mañana
20673,False,-4.0,False,Tarde
20674,False,-3.0,False,Mañana
20675,False,5.0,True,Mañana
20676,False,1.0,True,Mañana
20677,False,1.0,True,Tarde
20678,False,8.0,True,Mañana
20679,False,2.0,True,Mañana
20680,False,0.0,False,Tarde
20681,False,4.0,True,Mañana
20682,False,4.0,True,Tarde
20683,False,1.0,True,Tarde
20684,False,2.0,True,Mañana
20685,False,11.0,True,Mañana
20686,False,4.0,True,Tarde
20687,False,1.0,True,Mañana
20688,False,0.0,False,Mañana
20689,False,-1.0,False,Tarde
20690,False,15.0,False,Mañana
20691,False,9.0,True,Mañana
20692,False,14.0,True,Tarde
20693,False,-1.0,False,Tarde
20694,False,-3.0,False,Noche
20695,False,14.0,True,Noche
20696,False,-5.0,False,Noche
20697,False,2.0,True,Noche
20698,False,4.0,True,Noche
20699,False,10.0,True,Noche
20700,False,-1.0,False,Noche
20701,False,2.0,True,Noche
20702,False,-4.0,False,Noche
20703,False,6.0,True,Noche
20704,False,2.0,True,Noche
20705,False,-3.0,False,Noche
20706,False,1.0,True,Noche
20707,False,6.0,True,Noche
20708,False,-1.0,False,Noche
20709,False,0.0,False,Noche
20710,False,7.0,True,Noche
20711,False,-1.0,False,Noche
20712,False,-4.0,False,Noche
20713,False,-2.0,False,Noche
20714,False,0.0,False,Noche
20715,False,-5.0,False,Noche
20716,False,-4.0,False,Mañana
20717,False,-3.0,False,Mañana
20718,False,1.0,True,Tarde
20719,False,7.0,True,Tarde
20720,False,3.0,True,Tarde
20721,False,3.0,True,Mañana
20722,False,-1.0,False,Tarde
20723,False,0.0,False,Mañana
20724,False,3.0,True,Tarde
20725,False,3.0,True,Tarde
20726,False,3.0,True,Tarde
20727,False,3.0,True,Tarde
20728,False,6.0,True,Mañana
20729,False,5.0,True,Mañana
20730,False,4.0,True,Tarde
20731,False,-2.0,False,Tarde
20732,False,3.0,True,Tarde
20733,False,-1.0,False,Tarde
20734,False,10.0,True,Mañana
20735,False,-3.0,False,Mañana
20736,False,-1.0,False,Mañana
20737,False,-2.0,False,Tarde
20738,False,4.0,True,Tarde
20739,False,16.0,False,Tarde
20740,False,-3.0,False,Tarde
20741,False,7.0,True,Mañana
20742,False,5.0,True,Mañana
20743,False,2.0,True,Mañana
20744,False,2.0,True,Tarde
20745,False,-1.0,False,Mañana
20746,False,5.0,True,Mañana
20747,False,-1.0,False,Mañana
20748,False,-9.0,False,Mañana
20749,False,-4.0,False,Mañana
20750,False,4.0,True,Mañana
20751,False,-1.0,False,Mañana
20752,False,1.0,True,Mañana
20753,False,-1.0,False,Mañana
20754,False,-1.0,False,Mañana
20755,False,-2.0,False,Mañana
20756,False,-3.0,False,Mañana
20757,False,2.0,True,Mañana
20758,False,0.0,False,Mañana
20759,False,1.0,True,Mañana
20760,False,4.0,True,Mañana
20761,False,4.0,True,Mañana
20762,False,0.0,False,Mañana
20763,False,10.0,True,Mañana
20764,False,0.0,False,Mañana
20765,False,2.0,True,Mañana
20766,False,4.0,True,Mañana
20767,False,1.0,True,Mañana
20768,False,-1.0,False,Mañana
20769,False,-3.0,False,Mañana
20770,False,-3.0,False,Mañana
20771,False,1.0,True,Tarde
20772,False,20.0,False,Mañana
20773,False,0.0,False,Tarde
20774,False,6.0,True,Mañana
20775,False,0.0,False,Tarde
20776,False,3.0,True,Tarde
20777,False,0.0,False,Mañana
20778,False,0.0,False,Tarde
20779,False,-2.0,False,Mañana
20780,False,-1.0,False,Tarde
20781,False,-1.0,False,Mañana
20782,False,5.0,True,Tarde
20783,False,-1.0,False,Mañana
20784,False,2.0,True,Tarde
20785,False,2.0,True,Tarde
20786,False,-1.0,False,Tarde
20787,False,8.0,True,Tarde
20788,False,-1.0,False,Tarde
20789,False,1.0,True,Tarde
20790,False,-5.0,False,Tarde
20791,False,7.0,True,Tarde
20792,False,3.0,True,Tarde
20793,False,-1.0,False,Tarde
20794,False,-1.0,False,Tarde
20795,False,4.0,True,Tarde
20796,False,8.0,True,Tarde
20797,False,-1.0,False,Tarde
20798,False,5.0,True,Tarde
20799,False,0.0,False,Tarde
20800,False,2.0,True,Tarde
20801,False,7.0,True,Tarde
20802,False,-1.0,False,Tarde
20803,False,-13.0,False,Tarde
20804,False,5.0,True,Tarde
20805,False,-1.0,False,Tarde
20806,False,3.0,True,Tarde
20807,False,12.0,True,Tarde
20808,False,2.0,True,Tarde
20809,False,7.0,True,Tarde
20810,False,0.0,False,Tarde
20811,False,-1.0,False,Tarde
20812,False,-1.0,False,Tarde
20813,False,9.0,True,Tarde
20814,False,-6.0,False,Tarde
20815,False,-3.0,False,Tarde
20816,False,2.0,True,Noche
20817,False,1.0,True,Noche
20818,False,-1.0,False,Noche
20819,False,-1.0,False,Noche
20820,False,9.0,True,Noche
20821,False,12.0,True,Noche
20822,False,5.0,True,Noche
20823,False,5.0,True,Noche
20824,False,1.0,True,Noche
20825,False,2.0,True,Noche
20826,False,7.0,True,Noche
20827,False,0.0,False,Noche
20828,False,2.0,True,Noche
20829,False,-3.0,False,Noche
20830,False,1.0,True,Noche
20831,False,2.0,True,Noche
20832,False,4.0,True,Noche
20833,False,2.0,True,Noche
20834,False,-6.0,False,Noche
20835,False,-5.0,False,Noche
20836,False,3.0,True,Noche
20837,False,6.0,True,Noche
20838,False,0.0,False,Noche
20839,False,0.0,False,Noche
20840,False,0.0,False,Noche
20841,False,-1.0,False,Noche
20842,False,-4.0,False,Noche
20843,False,-1.0,False,Noche
20844,False,1.0,True,Noche
20845,False,-4.0,False,Tarde
20846,False,4.0,True,Tarde
20847,False,1.0,True,Mañana
20848,False,1.0,True,Noche
20849,False,5.0,True,Noche
20850,False,1.0,True,Noche
20851,False,-2.0,False,Noche
20852,False,0.0,False,Noche
20853,False,-2.0,False,Noche
20854,False,0.0,False,Noche
20855,False,-1.0,False,Noche
20856,False,4.0,True,Noche
20857,False,11.0,True,Noche
20858,False,5.0,True,Noche
20859,False,5.0,True,Noche
20860,False,9.0,True,Noche
20861,False,7.0,True,Noche
20862,False,3.0,True,Noche
20863,False,0.0,False,Noche
20864,False,5.0,True,Noche
20865,False,0.0,False,Noche
20866,False,-5.0,False,Noche
20867,False,-1.0,False,Noche
20868,False,2.0,True,Noche
20869,False,1.0,True,Noche
20870,False,0.0,False,Noche
20871,False,2.0,True,Noche
20872,False,-3.0,False,Noche
20873,False,1.0,True,Noche
20874,False,0.0,False,Noche
20875,False,0.0,False,Noche
20876,False,0.0,False,Noche
20877,False,9.0,True,Noche
20878,False,11.0,True,Mañana
20879,False,2.0,True,Noche
20880,False,0.0,False,Mañana
20881,False,0.0,False,Mañana
20882,False,-1.0,False,Noche
20883,False,4.0,True,Mañana
20884,False,0.0,False,Mañana
20885,False,0.0,False,Noche
20886,False,9.0,True,Mañana
20887,False,2.0,True,Mañana
20888,False,2.0,True,Noche
20889,False,0.0,False,Mañana
20890,False,-5.0,False,Tarde
20891,False,4.0,True,Tarde
20892,False,-4.0,False,Mañana
20893,False,-5.0,False,Tarde
20894,False,4.0,True,Tarde
20895,False,1.0,True,Mañana
20896,False,-3.0,False,Tarde
20897,False,1.0,True,Tarde
20898,False,2.0,True,Mañana
20899,False,24.0,False,Tarde
20900,False,1.0,True,Mañana
20901,False,3.0,True,Tarde
20902,False,6.0,True,Mañana
20903,False,1.0,True,Mañana
20904,False,10.0,True,Mañana
20905,False,13.0,True,Mañana
20906,False,13.0,True,Mañana
20907,False,6.0,True,Noche
20908,False,2.0,True,Noche
20909,False,-2.0,False,Noche
20910,False,0.0,False,Noche
20911,False,0.0,False,Noche
20912,False,12.0,True,Noche
20913,False,-1.0,False,Noche
20914,False,1.0,True,Tarde
20915,False,7.0,True,Mañana
20916,False,2.0,True,Mañana
20917,False,-1.0,False,Mañana
20918,False,0.0,False,Mañana
20919,False,-6.0,False,Mañana
20920,False,14.0,True,Mañana
20921,False,3.0,True,Mañana
20922,False,3.0,True,Mañana
20923,False,9.0,True,Mañana
20924,False,11.0,True,Mañana
20925,False,-2.0,False,Mañana
20926,False,26.0,False,Mañana
20927,False,18.0,False,Mañana
20928,False,-1.0,False,Mañana
20929,False,1.0,True,Mañana
20930,False,74.0,False,Mañana
20931,False,18.0,False,Mañana
20932,False,3.0,True,Mañana
20933,False,13.0,True,Mañana
20934,False,12.0,True,Mañana
20935,False,64.0,False,Mañana
20936,False,13.0,True,Mañana
20937,False,23.0,False,Mañana
20938,False,12.0,True,Mañana
20939,False,3.0,True,Mañana
20940,False,-5.0,False,Mañana
20941,False,1.0,True,Mañana
20942,False,3.0,True,Mañana
20943,False,5.0,True,Mañana
20944,False,12.0,True,Mañana
20945,False,4.0,True,Tarde
20946,False,11.0,True,Tarde
20947,False,-2.0,False,Tarde
20948,False,2.0,True,Tarde
20949,False,2.0,True,Tarde
20950,False,-6.0,False,Tarde
20951,False,15.0,False,Tarde
20952,False,7.0,True,Tarde
20953,False,6.0,True,Tarde
20954,False,50.0,False,Tarde
20955,False,34.0,False,Tarde
20956,False,5.0,True,Tarde
20957,False,6.0,True,Tarde
20958,False,34.0,False,Tarde
20959,False,-2.0,False,Tarde
20960,False,19.0,False,Tarde
20961,False,9.0,True,Tarde
20962,False,3.0,True,Tarde
20963,False,13.0,True,Tarde
20964,False,-1.0,False,Tarde
20965,False,5.0,True,Tarde
20966,False,-1.0,False,Tarde
20967,False,9.0,True,Tarde
20968,False,0.0,False,Tarde
20969,False,16.0,False,Tarde
20970,False,0.0,False,Tarde
20971,False,9.0,True,Tarde
20972,False,-1.0,False,Tarde
20973,False,9.0,True,Tarde
20974,False,12.0,True,Tarde
20975,False,-1.0,False,Mañana
20976,False,16.0,False,Mañana
20977,False,8.0,True,Mañana
20978,False,13.0,True,Mañana
20979,False,-2.0,False,Mañana
20980,False,1.0,True,Mañana
20981,False,8.0,True,Mañana
20982,False,18.0,False,Mañana
20983,False,20.0,False,Mañana
20984,False,12.0,True,Mañana
20985,False,0.0,False,Mañana
20986,False,-1.0,False,Mañana
20987,False,2.0,True,Mañana
20988,False,8.0,True,Mañana
20989,False,6.0,True,Mañana
20990,False,3.0,True,Mañana
20991,False,6.0,True,Mañana
20992,False,17.0,False,Mañana
20993,False,15.0,False,Mañana
20994,False,113.0,False,Mañana
20995,False,0.0,False,Mañana
20996,False,14.0,True,Mañana
20997,False,25.0,False,Mañana
20998,False,12.0,True,Mañana
20999,False,2.0,True,Mañana
21000,False,4.0,True,Mañana
21001,False,3.0,True,Mañana
21002,False,5.0,True,Mañana
21003,False,6.0,True,Mañana
21004,False,12.0,True,Mañana
21005,False,8.0,True,Mañana
21006,False,8.0,True,Tarde
21007,False,10.0,True,Tarde
21008,False,12.0,True,Tarde
21009,False,9.0,True,Tarde
21010,False,6.0,True,Tarde
21011,False,2.0,True,Tarde
21012,False,6.0,True,Tarde
21013,False,3.0,True,Tarde
21014,False,2.0,True,Tarde
21015,False,15.0,False,Tarde
21016,False,8.0,True,Tarde
21017,False,-1.0,False,Tarde
21018,False,8.0,True,Tarde
21019,False,-6.0,False,Tarde
21020,False,3.0,True,Tarde
21021,False,-1.0,False,Tarde
21022,False,22.0,False,Tarde
21023,False,2.0,True,Tarde
21024,False,3.0,True,Tarde
21025,False,5.0,True,Tarde
21026,False,-2.0,False,Tarde
21027,False,5.0,True,Tarde
21028,False,-1.0,False,Tarde
21029,False,2.0,True,Tarde
21030,False,0.0,False,Tarde
21031,False,0.0,False,Tarde
21032,False,-4.0,False,Tarde
21033,False,-1.0,False,Tarde
21034,False,-2.0,False,Tarde
21035,False,3.0,True,Mañana
21036,False,12.0,True,Mañana
21037,False,17.0,False,Mañana
21038,False,2.0,True,Mañana
21039,False,-5.0,False,Mañana
21040,False,6.0,True,Mañana
21041,False,8.0,True,Mañana
21042,False,-3.0,False,Mañana
21043,False,2.0,True,Mañana
21044,False,-1.0,False,Mañana
21045,False,6.0,True,Mañana
21046,False,2.0,True,Mañana
21047,False,0.0,False,Mañana
21048,False,12.0,True,Mañana
21049,False,1.0,True,Mañana
21050,False,12.0,True,Mañana
21051,False,18.0,False,Mañana
21052,False,5.0,True,Mañana
21053,False,5.0,True,Mañana
21054,False,24.0,False,Mañana
21055,False,-1.0,False,Mañana
21056,False,0.0,False,Mañana
21057,False,5.0,True,Mañana
21058,False,4.0,True,Mañana
21059,False,0.0,False,Mañana
21060,False,4.0,True,Mañana
21061,False,7.0,True,Mañana
21062,False,9.0,True,Mañana
21063,False,10.0,True,Mañana
21064,False,20.0,False,Tarde
21065,False,16.0,False,Tarde
21066,False,23.0,False,Tarde
21067,False,1.0,True,Tarde
21068,False,6.0,True,Tarde
21069,False,3.0,True,Tarde
21070,False,10.0,True,Tarde
21071,False,13.0,True,Tarde
21072,False,9.0,True,Tarde
21073,False,17.0,False,Tarde
21074,False,3.0,True,Tarde
21075,False,2.0,True,Tarde
21076,False,2.0,True,Tarde
21077,False,8.0,True,Tarde
21078,False,8.0,True,Tarde
21079,False,0.0,False,Tarde
21080,False,-6.0,False,Tarde
21081,False,1.0,True,Tarde
21082,False,26.0,False,Tarde
21083,False,-7.0,False,Tarde
21084,False,1.0,True,Tarde
21085,False,-5.0,False,Tarde
21086,False,2.0,True,Tarde
21087,False,-6.0,False,Tarde
21088,False,11.0,True,Tarde
21089,False,-6.0,False,Tarde
21090,False,-5.0,False,Tarde
21091,False,-10.0,False,Tarde
21092,False,-7.0,False,Tarde
21093,False,2.0,True,Tarde
21094,False,5.0,True,Tarde
21095,False,-7.0,False,Tarde
21096,False,-2.0,False,Tarde
21097,False,0.0,False,Tarde
21098,False,-3.0,False,Tarde
21099,False,0.0,False,Tarde
21100,False,9.0,True,Tarde
21101,False,1.0,True,Tarde
21102,False,10.0,True,Tarde
21103,False,0.0,False,Tarde
21104,False,2.0,True,Tarde
21105,False,2.0,True,Tarde
21106,False,8.0,True,Tarde
21107,False,11.0,True,Tarde
21108,False,9.0,True,Mañana
21109,False,3.0,True,Mañana
21110,False,22.0,False,Mañana
21111,False,20.0,False,Mañana
21112,False,0.0,False,Mañana
21113,False,-2.0,False,Mañana
21114,False,15.0,False,Mañana
21115,False,10.0,True,Mañana
21116,False,5.0,True,Mañana
21117,False,19.0,False,Mañana
21118,False,19.0,False,Mañana
21119,False,33.0,False,Mañana
21120,False,2.0,True,Mañana
21121,False,-1.0,False,Mañana
21122,False,16.0,False,Mañana
21123,False,5.0,True,Tarde
21124,False,26.0,False,Tarde
21125,False,5.0,True,Tarde
21126,False,22.0,False,Tarde
21127,False,11.0,True,Tarde
21128,False,23.0,False,Tarde
21129,False,10.0,True,Tarde
21130,False,38.0,False,Tarde
21131,False,0.0,False,Tarde
21132,False,5.0,True,Tarde
21133,False,9.0,True,Tarde
21134,False,42.0,False,Tarde
21135,False,1.0,True,Tarde
21136,False,18.0,False,Tarde
21137,False,-1.0,False,Tarde
21138,False,9.0,True,Tarde
21139,False,3.0,True,Tarde
21140,False,3.0,True,Tarde
21141,False,2.0,True,Tarde
21142,False,2.0,True,Tarde
21143,False,5.0,True,Tarde
21144,False,10.0,True,Tarde
21145,False,0.0,False,Tarde
21146,False,8.0,True,Tarde
21147,False,13.0,True,Tarde
21148,False,18.0,False,Tarde
21149,False,5.0,True,Tarde
21150,False,0.0,False,Tarde
21151,False,3.0,True,Tarde
21152,False,15.0,False,Mañana
21153,False,17.0,False,Mañana
21154,False,14.0,True,Mañana
21155,False,37.0,False,Mañana
21156,False,18.0,False,Mañana
21157,False,8.0,True,Mañana
21158,False,23.0,False,Mañana
21159,False,44.0,False,Mañana
21160,False,13.0,True,Mañana
21161,False,2.0,True,Mañana
21162,False,5.0,True,Mañana
21163,False,10.0,True,Mañana
21164,False,14.0,True,Mañana
21165,False,8.0,True,Mañana
21166,False,19.0,False,Mañana
21167,False,23.0,False,Mañana
21168,False,7.0,True,Mañana
21169,False,16.0,False,Mañana
21170,False,13.0,True,Mañana
21171,False,-4.0,False,Mañana
21172,False,21.0,False,Mañana
21173,False,18.0,False,Mañana
21174,False,0.0,False,Mañana
21175,False,5.0,True,Mañana
21176,False,14.0,True,Mañana
21177,False,17.0,False,Mañana
21178,False,10.0,True,Mañana
21179,False,16.0,False,Mañana
21180,False,12.0,True,Mañana
21181,False,-2.0,False,Mañana
21182,False,81.0,False,Mañana
21183,False,13.0,True,Mañana
21184,False,22.0,False,Mañana
21185,False,10.0,True,Mañana
21186,False,11.0,True,Mañana
21187,False,14.0,True,Mañana
21188,False,15.0,False,Mañana
21189,False,6.0,True,Mañana
21190,False,18.0,False,Mañana
21191,False,8.0,True,Mañana
21192,False,4.0,True,Mañana
21193,False,-3.0,False,Mañana
21194,False,0.0,False,Mañana
21195,False,-1.0,False,Mañana
21196,False,6.0,True,Mañana
21197,False,9.0,True,Mañana
21198,False,2.0,True,Mañana
21199,False,-1.0,False,Mañana
21200,False,10.0,True,Mañana
21201,False,9.0,True,Mañana
21202,False,6.0,True,Mañana
21203,False,13.0,True,Mañana
21204,False,11.0,True,Mañana
21205,False,18.0,False,Mañana
21206,False,13.0,True,Mañana
21207,False,1.0,True,Mañana
21208,False,6.0,True,Mañana
21209,False,13.0,True,Mañana
21210,False,-2.0,False,Noche
21211,False,-1.0,False,Noche
21212,False,-5.0,False,Noche
21213,False,-1.0,False,Noche
21214,False,7.0,True,Noche
21215,False,6.0,True,Noche
21216,False,2.0,True,Noche
21217,False,-1.0,False,Noche
21218,False,-5.0,False,Noche
21219,False,9.0,True,Noche
